customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4345-PMOHH-6362,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.73,1404.31,Yes
8764-LZVSO-6363,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,61.53,3063.27,No
8536-BMSCE-6364,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,86.63,2342.62,No
1587-MOMBM-6365,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),71.82,524.56,No
8991-AUHBB-6366,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.66,2792.04,Yes
1114-KMQCR-6367,Male,0,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.95,2835.92,No
7657-BRDLR-6368,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,59.45,1729.23,No
8837-NLVFF-6369,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.93,3993.42,No
5197-DAJDQ-6370,Female,0,No,No,24,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.16,1351.93,Yes
5936-MMCKB-6371,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.91,1173.94,Yes
4193-RZHGR-6372,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.08,436.41,Yes
9260-HVIQF-6373,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,69.18,4367.45,No
3358-ZKAUD-6374,Female,1,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.42,254.04,No
1996-VJDZH-6375,Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,85.51,6140.31,No
6695-GPSTK-6376,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,73.57,5315.79,No
6542-VVTKN-6377,Male,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.19,4110.88,No
9707-GSUMW-6378,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),87.89,1035.09,No
4853-VQBVS-6379,Female,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.2,533.34,No
3001-SNYHG-6380,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,58.27,935.63,No
1525-UZRJW-6381,Male,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,232.05,No
3279-SPWZJ-6382,Male,1,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.48,1196.53,Yes
1857-ETJDV-6383,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,67.31,2425.15,No
6838-DSQZZ-6384,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.2,1687.03,Yes
9777-XUROU-6385,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.28,565.4,Yes
9692-DDMHN-6386,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.37,318.61,No
3800-UXHUC-6387,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.15,2732.91,No
8170-SSMCV-6388,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.41,2203.86,No
1987-MEWON-6389,Male,0,No,No,25,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.24,1559.18,No
3855-UFSZG-6390,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.8,11.27,Yes
7173-IYXIG-6391,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,67.68,694.68,No
1742-SXDVT-6392,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,84.85,2141.59,No
5247-FQPVO-6393,Female,1,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.37,1916.25,No
1439-FJMJW-6394,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.84,77.52,No
3530-RJZXU-6395,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.31,1319.7,No
7883-QPOAY-6396,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,74.17,2230.62,No
9833-NWKCV-6397,Female,1,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.0,717.46,Yes
5584-YFMRD-6398,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.7,1356.22,No
9968-PETWJ-6399,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),75.27,611.39,Yes
6488-TDNOH-6400,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.5,869.61,No
3696-QTKDU-6401,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.76,1122.58,No
2562-AIVTH-6402,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,76.14,2830.51,No
5673-YSTCG-6403,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.52,1845.56,No
1936-ZIMON-6404,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.08,4368.87,No
1468-XJXTS-6405,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.81,277.55,No
7325-ZHIRG-6406,Male,1,No,No,17,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.96,1148.7,Yes
8234-AXJAP-6407,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.42,3484.9,Yes
3479-HMPDB-6408,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.67,2058.72,No
5152-JPTPC-6409,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.52,882.86,No
9965-SBTWO-6410,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.4,1135.6,No
8491-XZYFA-6411,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.93,2560.35,No
6865-ROGYK-6412,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.08,1833.48,No
7672-QXSQV-6413,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.55,3256.19,Yes
1488-SPUFP-6414,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.25,1754.87,Yes
3556-DOACN-6415,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.96,850.46,No
9086-SACLL-6416,Female,1,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.82,550.32,No
1359-GDORK-6417,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.47,1591.77,Yes
6143-FWANI-6418,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.18,848.49,No
5057-NQYOF-6419,Female,1,No,No,68,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,52.96,3628.36,No
5716-NWOWQ-6420,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),66.71,1335.92,Yes
6145-IGCOX-6421,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.64,371.59,Yes
1113-YWLIP-6422,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,71.73,406.61,No
8698-ALBQB-6423,Female,0,No,No,68,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.54,3192.48,No
3849-TTFNE-6424,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.16,4843.82,No
6324-AVAPK-6425,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.93,2429.17,No
3011-ODPQL-6426,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),68.42,375.34,No
4254-LYTAH-6427,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.18,3155.73,Yes
1223-GUWLR-6428,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.58,3175.57,Yes
4334-MVHID-6429,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,91.92,2271.8,No
2964-AVWKP-6430,Female,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.91,1517.12,No
3238-BNEWH-6431,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.01,1160.4,Yes
7637-GDOEK-6432,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.58,242.39,No
3639-WNSPX-6433,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),65.79,2916.77,No
4955-WXXSZ-6434,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.12,721.05,No
7704-IEFOE-6435,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.92,4797.23,No
3138-QIRZC-6436,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,63.87,2586.61,Yes
6769-VDUNQ-6437,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.41,1123.81,Yes
1463-LJDTN-6438,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.07,117.88,No
8901-ETPQI-6439,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,83.52,2751.05,No
7216-GTLMP-6440,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),81.39,2017.07,No
1758-JFZKA-6441,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.76,2086.37,No
1234-XEAFF-6442,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,88.34,2737.42,Yes
1718-ZBSVQ-6443,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.47,37.83,No
2191-SIKGU-6444,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),53.94,1196.52,No
6218-EKUYY-6445,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.44,898.75,Yes
2214-WOTKQ-6446,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.55,2022.21,No
3323-NFKKW-6447,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.89,998.52,Yes
6653-QHLMU-6448,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.43,519.25,No
2669-BNVTV-6449,Female,1,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),93.04,1585.22,Yes
4540-FRAXS-6450,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.45,1617.52,No
5534-FGZAA-6451,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),53.19,2313.22,No
4126-FRBUU-6452,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.49,413.33,No
3065-PRWTZ-6453,Male,1,No,No,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.25,3330.95,No
2043-PUGFC-6454,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.84,109.1,No
9870-WDGLX-6455,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,74.05,964.88,No
8430-WVQHP-6456,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.09,211.96,Yes
5446-YLTER-6457,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,86.3,3353.14,No
5083-LTMBK-6458,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),82.94,1919.23,No
9668-YPQGU-6459,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,75.62,1517.89,No
6394-AYWCK-6460,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.44,407.33,No
7681-TEBZX-6461,Male,1,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,75.0,3308.95,No
7644-RRLRH-6462,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),69.99,2009.08,No
1753-IHHMD-6463,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),83.21,1289.56,No
4669-MELRK-6464,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),82.95,5987.86,No
1022-SPKAC-6465,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.64,438.92,No
1714-WILSR-6466,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),76.21,354.04,No
1579-YGTVO-6467,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),69.23,3438.65,Yes
2458-OGWTV-6468,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,60.03,897.81,No
8454-EAQPW-6469,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.8,714.58,No
6739-UJDAL-6470,Male,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.22,1202.97,No
1017-NKGPR-6471,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.58,556.98,No
1357-MYHUI-6472,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,83.64,1155.62,Yes
3444-WJWRV-6473,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,70.44,1036.16,No
8332-XOYBM-6474,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.74,1293.12,No
4568-CWUTQ-6475,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.4,933.25,No
6416-JRZGI-6476,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),82.8,3499.11,No
1983-XNPGA-6477,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.41,1973.72,No
8242-WITOQ-6478,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.6,720.4,Yes
2554-PEFJF-6479,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.29,616.72,No
9181-AXEWI-6480,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.42,2187.1,No
9289-OMDLO-6481,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),55.26,1049.57,No
9849-GCGGY-6482,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.71,569.22,No
2352-ZCVKB-6483,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.12,943.79,No
6524-SVEQO-6484,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,84.59,512.03,Yes
4982-XLJNY-6485,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),65.12,2564.98,No
8805-SCHAC-6486,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),60.05,489.45,No
8484-VCLHB-6487,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,87.39,2709.78,No
4432-CTZKG-6488,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,65.89,3001.55,No
5495-ZERCH-6489,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.48,3501.8,Yes
4953-JEURL-6490,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.52,932.61,No
4767-BRFHW-6491,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.6,1519.34,No
6779-SGNAG-6492,Female,0,No,No,4,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),57.25,234.28,No
8199-MQUYC-6493,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),59.25,2096.58,No
6228-ZFWPI-6494,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.63,1445.86,No
8048-WDRYR-6495,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.45,2235.01,Yes
5924-DLXUL-6496,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.39,939.09,Yes
3779-UZHVI-6497,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,82.49,578.08,Yes
8445-ZRMIB-6498,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.51,1597.94,No
1472-VRFOW-6499,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),87.65,2796.95,No
6829-XDBRP-6500,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.54,265.65,Yes
7193-ZCYBN-6501,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),74.2,2733.88,Yes
8486-RFPXF-6502,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.39,370.49,Yes
9436-QCIWI-6503,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,71.2,3187.61,No
9519-KIWUG-6504,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.69,3511.17,No
8027-GXARE-6505,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,64.09,517.3,No
7090-ZRLVF-6506,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.36,322.29,Yes
5887-ZJALM-6507,Female,0,No,Yes,34,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.67,2114.41,No
8306-UIUDE-6508,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),47.34,183.25,Yes
6435-SUQDR-6509,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,97.65,1817.15,Yes
4862-GIVEO-6510,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.48,5398.5,No
1746-SDYWW-6511,Female,1,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.49,740.3,Yes
4136-UDHDB-6512,Male,0,Yes,Yes,43,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,49.63,2121.43,No
